,EmployeeID,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_1,Education_2,Education_3,Education_4,Education_5,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Unnamed: 0,Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retirado,SalaryHike
3365,3366,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3365,25,1,1,32120,1.0,1,1.0,3,1,0,0,3.0,2.0,3.0,2,3,1,0.15
3366,3367,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3366,40,1,2,192320,2.0,1,11.0,3,1,0,0,1.0,2.0,2.0,3,3,0,0.14
3367,3368,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3367,26,11,2,22670,1.0,3,7.0,2,7,0,7,3.0,1.0,3.0,2,3,0,0.19
3368,3369,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3368,41,1,1,195170,2.0,0,20.0,5,18,2,17,4.0,1.0,3.0,3,3,0,0.13
3369,3370,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3369,36,9,2,24360,4.0,0,16.0,3,11,3,9,3.0,3.0,3.0,1,3,0,0.13
3370,3371,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3370,19,15,2,160640,1.0,1,1.0,3,1,0,0,4.0,2.0,4.0,3,3,1,0.15
3371,3372,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3371,20,29,3,27070,1.0,0,1.0,2,1,0,0,1.0,1.0,3.0,3,3,1,0.11
3372,3373,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3372,31,1,4,190680,0.0,0,10.0,1,9,8,5,4.0,4.0,1.0,3,3,0,0.12
3373,3374,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3373,40,1,1,39310,8.0,0,3.0,2,1,0,0,4.0,2.0,3.0,2,3,0,0.19
3374,3375,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3374,32,24,4,37300,1.0,1,8.0,4,8,6,3,3.0,1.0,4.0,3,4,0,0.25
3375,3376,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3375,36,10,3,22320,1.0,1,16.0,2,16,3,7,3.0,4.0,3.0,3,3,1,0.12
3376,3377,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3376,33,1,4,44650,0.0,0,6.0,3,5,1,4,2.0,4.0,3.0,3,3,0,0.13
3377,3378,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3377,37,10,3,30720,5.0,0,17.0,3,14,11,7,1.0,3.0,1.0,2,3,1,0.14
3378,3379,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3378,45,8,2,33190,1.0,1,9.0,3,9,0,8,3.0,2.0,2.0,3,3,0,0.12
3379,3380,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3379,29,29,1,192020,1.0,0,3.0,5,3,0,2,3.0,4.0,3.0,3,3,0,0.12
3380,3381,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3380,35,1,3,136750,1.0,3,5.0,5,5,1,0,3.0,3.0,3.0,2,3,0,0.15
3381,3382,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3381,52,5,1,29110,2.0,2,26.0,3,9,7,8,4.0,4.0,2.0,3,3,0,0.17
3382,3383,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3382,58,9,4,59570,4.0,1,7.0,2,1,0,0,4.0,3.0,3.0,1,3,1,0.14
3383,3384,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3383,53,9,1,39200,6.0,1,22.0,3,17,15,2,3.0,3.0,4.0,3,3,0,0.16
3384,3385,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3384,30,3,1,64340,5.0,1,10.0,3,8,7,7,3.0,3.0,4.0,2,3,0,0.14
3385,3386,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3385,38,4,2,100480,1.0,1,6.0,2,5,1,3,3.0,4.0,3.0,3,4,0,0.23
3386,3387,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3386,35,1,2,109380,6.0,2,12.0,2,10,0,8,4.0,4.0,3.0,1,3,0,0.14
3387,3388,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3387,39,1,2,23400,0.0,1,9.0,2,8,0,7,2.72,3.0,3.0,2,3,0,0.11
3388,3389,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3388,40,2,1,65450,4.0,0,22.0,2,1,0,0,2.0,2.0,2.0,3,3,1,0.15
3389,3390,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3389,47,7,3,69310,1.0,0,20.0,3,19,2,7,3.0,3.0,4.0,3,3,0,0.11
3390,3391,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3390,36,28,2,48980,4.0,1,12.0,3,7,0,7,1.0,4.0,3.0,3,3,0,0.13
3391,3392,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3391,31,28,2,25930,0.0,0,4.0,2,3,1,2,3.0,1.0,3.0,3,4,1,0.21
3392,3393,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3392,33,15,4,194360,1.0,2,10.0,4,10,6,0,4.0,3.0,3.0,3,3,0,0.19
3393,3394,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3393,29,3,1,27230,6.0,1,3.0,2,0,0,0,4.0,1.0,3.0,2,3,1,0.11
3394,3395,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3394,33,2,2,34790,3.0,0,5.0,3,3,0,2,2.0,4.0,3.0,3,3,0,0.12
3395,3396,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3395,45,26,3,27940,3.0,1,8.0,2,5,0,2,4.0,4.0,3.0,3,3,0,0.19
3396,3397,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3396,50,10,1,52490,9.0,2,32.0,2,5,1,3,4.0,4.0,2.0,2,4,0,0.21
3397,3398,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3397,33,1,2,21760,1.0,1,6.0,2,6,1,2,3.0,2.0,3.0,2,3,0,0.14
3398,3399,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3398,41,11,1,168720,2.0,1,21.0,2,18,0,11,1.0,3.0,4.0,3,3,0,0.15
3399,3400,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3399,27,20,2,34850,9.0,2,4.0,2,2,2,2,3.0,2.0,3.0,3,3,0,0.17
3400,3401,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3400,45,2,1,66440,1.0,0,9.0,3,9,0,8,4.0,1.0,3.0,4,3,0,0.12
3401,3402,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3401,47,18,2,55820,1.0,0,9.0,3,9,0,7,4.0,4.0,3.0,3,3,0,0.16
3402,3403,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3402,30,2,2,40000,4.0,0,7.0,5,5,0,1,1.0,3.0,3.0,2,3,1,0.12
3403,3404,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3403,50,1,2,134960,3.0,1,22.0,3,12,1,5,4.0,3.0,3.0,3,3,0,0.18
3404,3405,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3404,38,13,1,32100,0.0,2,3.0,5,2,0,2,3.0,3.0,2.0,2,3,0,0.17
3405,3406,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,3405,46,28,3,190450,6.0,3,13.0,2,8,0,7,4.0,3.0,3.0,3,3,0,0.11
3406,3407,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3406,24,28,1,118490,1.0,1,5.0,3,4,3,2,4.0,3.0,3.0,3,3,0,0.16
3407,3408,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3407,35,24,3,20700,1.0,3,5.0,1,4,0,2,3.0,2.0,1.0,2,3,1,0.13
3408,3409,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3408,31,5,2,65020,1.0,0,4.0,3,4,0,3,3.0,1.0,3.0,3,3,0,0.12
3409,3410,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3409,18,5,2,32300,1.0,1,0.0,3,0,0,0,2.0,4.0,3.0,3,3,0,0.12
3410,3411,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3410,54,23,1,136030,8.0,1,22.0,2,10,0,8,3.0,3.0,3.0,3,3,0,0.13
3411,3412,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3411,35,6,1,119960,1.0,2,16.0,3,16,10,1,3.0,3.0,2.0,3,3,0,0.19
3412,3413,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3412,30,4,5,56050,0.0,1,9.0,0,8,1,7,2.0,1.0,2.0,2,3,0,0.12
3413,3414,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3413,20,2,2,63970,1.0,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,1,0.17
3414,3415,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3414,30,8,1,191440,0.0,0,4.0,3,3,1,2,2.0,2.0,3.0,3,3,1,0.11
3415,3416,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3415,26,1,2,175840,1.0,0,8.0,2,8,1,3,4.0,4.0,3.0,3,4,0,0.2
3416,3417,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3416,22,8,2,49070,1.0,1,4.0,2,4,1,1,2.0,1.0,2.0,3,4,0,0.21
3417,3418,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3417,48,2,2,45540,2.0,2,19.0,3,2,2,2,1.0,3.0,3.0,3,3,0,0.11
3418,3419,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3418,48,3,1,54150,7.0,1,27.0,1,15,4,8,3.0,3.0,3.0,3,3,0,0.11
3419,3420,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3419,41,2,2,47410,6.0,0,8.0,3,2,2,1,4.0,3.0,3.0,3,3,0,0.16
3420,3421,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3420,39,2,3,21150,1.0,0,21.0,3,21,11,8,4.0,4.0,3.0,4,3,0,0.18
3421,3422,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3421,27,3,2,31610,0.0,2,4.0,0,3,2,2,1.0,4.0,3.0,3,3,0,0.13
3422,3423,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3422,35,24,5,57450,1.0,3,3.0,4,3,1,2,2.0,4.0,2.0,3,3,0,0.17
3423,3424,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3423,42,23,1,23730,6.0,1,21.0,3,1,0,0,4.0,3.0,4.0,4,3,0,0.14
3424,3425,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3424,50,27,2,33100,4.0,1,8.0,3,1,0,0,1.0,4.0,3.0,4,4,0,0.22
3425,3426,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3425,59,16,5,186650,3.0,0,30.0,3,5,4,3,3.0,4.0,3.0,2,3,0,0.12
3426,3427,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3426,37,15,2,44850,5.0,1,15.0,2,1,0,0,1.0,2.0,1.0,4,3,1,0.11
3427,3428,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3427,55,26,2,27890,3.0,1,17.0,2,8,6,7,3.0,2.0,3.0,2,3,0,0.13
3428,3429,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3428,41,19,2,58280,1.0,0,21.0,0,21,5,10,2.0,3.0,3.0,3,3,0,0.13
3429,3430,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3429,38,24,1,23260,8.0,0,19.0,3,1,0,0,2.0,4.0,3.0,4,3,0,0.14
3430,3431,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3430,26,21,1,135250,8.0,1,7.0,4,2,2,2,2.0,1.0,3.0,2,3,1,0.17
3431,3432,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3431,52,5,4,14200,1.0,1,33.0,2,32,6,9,1.0,4.0,3.0,4,3,1,0.13
3432,3433,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3432,44,16,1,80200,3.0,1,23.0,2,12,11,11,4.0,4.0,3.0,3,3,0,0.11
3433,3434,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3433,50,2,1,36880,0.0,0,19.0,3,18,0,13,4.0,3.0,3.0,2,3,0,0.11
3434,3435,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3434,36,2,4,54820,1.0,0,18.0,3,17,15,14,3.0,1.0,3.0,3,3,1,0.18
3435,3436,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3435,39,11,1,160150,1.0,0,21.0,3,21,2,8,4.0,1.0,3.0,4,3,0,0.11
3436,3437,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3436,33,9,5,12000,0.0,1,3.0,3,2,2,2,2.0,4.0,2.0,3,3,0,0.11
3437,3438,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,3437,45,7,1,56610,3.0,0,26.0,2,9,1,1,4.0,4.0,4.0,2,3,0,0.12
3438,3439,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3438,32,15,2,69290,9.0,0,10.0,6,8,7,7,4.0,3.0,3.0,1,4,0,0.2
3439,3440,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3439,34,6,2,96130,0.0,1,16.0,5,15,0,9,2.0,4.0,2.0,2,3,0,0.12
3440,3441,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3440,59,5,2,56740,3.0,0,14.0,6,6,0,4,2.0,4.0,1.0,3,3,0,0.12
3441,3442,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3441,45,16,2,54840,1.0,3,6.0,6,6,0,4,2.0,2.0,3.0,3,4,0,0.2
3442,3443,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3442,53,8,2,120610,2.0,1,30.0,2,15,6,12,3.0,2.0,3.0,4,4,0,0.2
3443,3444,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3443,36,7,1,56600,7.0,0,9.0,3,1,0,0,1.0,3.0,2.0,3,3,1,0.12
3444,3445,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3444,26,2,2,48210,6.0,2,6.0,2,3,1,2,1.0,1.0,3.0,3,3,1,0.14
3445,3446,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3445,34,2,1,64100,1.0,1,1.0,5,1,0,0,3.0,3.0,3.0,2,3,0,0.13
3446,3447,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3446,28,10,2,52100,1.0,0,1.0,1,1,0,0,4.0,2.0,3.0,4,3,0,0.15
3447,3448,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3447,38,9,2,26950,3.0,1,8.0,4,2,2,2,3.0,3.0,3.0,1,3,0,0.14
3448,3449,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3448,50,5,1,118780,2.0,1,29.0,2,8,7,7,2.0,3.0,2.0,3,3,0,0.13
3449,3450,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,3449,37,1,1,170680,3.0,0,8.0,6,4,0,1,4.0,2.0,2.0,3,4,0,0.23
3450,3451,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3450,40,2,5,24550,1.0,1,8.0,2,7,7,5,3.0,1.0,2.0,3,3,0,0.15
3451,3452,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3451,26,3,2,139640,1.0,2,5.0,1,5,1,3,1.0,3.0,3.0,2,3,0,0.11
3452,3453,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3452,46,2,3,49410,9.0,2,23.0,2,2,2,2,4.0,4.0,3.0,2,3,0,0.13
3453,3454,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3453,54,5,2,24780,6.0,0,13.0,0,9,7,0,3.0,3.0,3.0,3,3,0,0.11
3454,3455,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3454,56,1,2,52280,2.0,0,18.0,4,5,0,3,1.0,3.0,3.0,3,3,0,0.11
3455,3456,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3455,36,4,2,44780,0.0,1,15.0,3,14,7,8,4.0,4.0,2.0,3,3,0,0.18
3456,3457,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3456,55,2,2,75470,7.0,0,31.0,2,9,6,2,3.0,1.0,4.0,2,3,0,0.16
3457,3458,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3457,43,25,3,50550,5.0,0,18.0,2,1,0,0,3.0,4.0,3.0,2,4,0,0.22
3458,3459,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3458,20,8,3,34640,1.0,0,2.0,3,2,0,2,4.0,4.0,3.0,2,4,1,0.2
3459,3460,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3459,21,1,1,57750,1.0,0,1.0,2,1,1,0,3.0,1.0,2.0,3,3,1,0.18
3460,3461,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3460,46,12,3,89430,8.0,1,19.0,6,16,1,7,4.0,1.0,3.0,3,3,0,0.12
3461,3462,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,3461,51,23,2,192720,9.0,0,18.0,2,10,2,7,1.0,3.0,4.0,3,4,1,0.2
3462,3463,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3462,28,19,4,52380,1.0,1,10.0,4,10,1,9,2.0,1.0,2.0,2,3,1,0.17
3463,3464,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3463,26,5,2,46820,1.0,1,6.0,3,5,1,3,1.0,1.0,3.0,1,3,0,0.11
3464,3465,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3464,30,8,1,183000,0.0,0,7.0,6,6,0,2,3.0,1.0,2.0,3,3,0,0.14
3465,3466,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,3465,41,1,1,52570,1.0,0,10.0,2,10,0,8,2.0,3.0,3.0,4,3,0,0.14
3466,3467,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3466,38,5,1,63490,0.0,0,20.0,3,19,1,9,3.0,3.0,2.0,3,3,0,0.11
3467,3468,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3467,40,1,1,48690,4.0,0,14.0,2,11,11,1,1.0,4.0,3.0,3,3,0,0.12
3468,3469,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3468,27,11,2,99850,1.0,1,3.0,3,3,1,2,1.0,3.0,3.0,2,3,0,0.14
3469,3470,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3469,55,23,3,36970,3.0,1,23.0,1,3,1,2,4.0,2.0,3.0,3,3,0,0.13
3470,3471,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3470,28,1,2,74570,3.0,2,10.0,1,8,1,7,3.0,3.0,4.0,4,3,0,0.11
3471,3472,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,3471,44,18,2,21190,9.0,0,24.0,3,20,3,6,2.0,1.0,3.0,3,3,1,0.15
3472,3473,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3472,33,23,4,39830,4.0,0,9.0,3,3,1,2,4.0,4.0,3.0,3,3,0,0.12
3473,3474,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3473,35,7,3,61180,0.0,1,9.0,3,8,4,7,4.0,1.0,3.0,2,4,1,0.21
3474,3475,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3474,33,1,1,62140,1.0,2,14.0,3,13,3,8,1.0,3.0,3.0,3,3,1,0.19
3475,3476,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3475,28,1,2,63470,1.0,1,4.0,2,4,2,2,1.0,3.0,2.0,3,3,0,0.15
3476,3477,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3476,34,29,1,115100,0.0,1,7.0,5,6,0,4,1.0,4.0,2.0,3,3,0,0.14
